occupe,70610,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
bloc,70603,NOUN,SINGULAR
colonne,70473,NOUN,SINGULAR
menton,70446,NOUN,SINGULAR
bassin,70423,NOUN,SINGULAR
nulle,70368,ADJECTIVE,NOUN,PRONOUN,SINGULAR
graves,70363,VERB,INFLECTED_FORM;SUBJ
faibles,70358,ADJECTIVE,
hautes,70330,ADJECTIVE,
peintre,70284,NOUN,SINGULAR
trouble,70272,NOUN,ADJECTIVE,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
branche,70257,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
parlent,70045,VERB,INFLECTED_FORM;SUBJ
vain,69969,ADJECTIVE,
merci,69941,INTERJECTION,NOUN,SINGULAR
plume,69938,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
rendent,69936,VERB,INFLECTED_FORM;SUBJ
suivie,69854,PARTICIPLE,
jambe,69848,NOUN,SINGULAR
mets,69820,NOUN,VERB,FORM_OF;IMP;INFLECTED_FORM;SINGULAR
exister,69797,VERB,
forment,69762,VERB,INFLECTED_FORM;SUBJ
hausse,69665,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
sombres,69527,ADJECTIVE,VERB,INFLECTED_FORM;SUBJ
sage,69502,ADJECTIVE,NOUN,SINGULAR
marques,69476,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
auront,69424,VERB,
nations,69379,NOUN,PLURAL
pardon,69341,INTERJECTION,NOUN,SINGULAR
suivent,69255,VERB,INFLECTED_FORM;SUBJ
organes,69204,NOUN,PLURAL
minuit,69201,NOUN,SINGULAR
situe,69008,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
sueur,68996,NOUN,SINGULAR
lampe,68963,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
paysans,68910,NOUN,PLURAL
remonte,68678,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
diriger,68531,VERB,
boule,68478,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
option,68329,NOUN,SINGULAR
mardi,68300,NOUN,SINGULAR
mandat,68299,NOUN,SINGULAR
siens,68279,ADJECTIVE,
banc,68131,NOUN,SINGULAR
jadis,68103,ADVERB,
sauter,68073,VERB,
majeur,68020,ADJECTIVE,NOUN,SINGULAR
malades,67959,ADJECTIVE,NOUN,PLURAL
beurre,67903,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
songea,67899,VERB,3PS;INFLECTED_FORM
agence,67890,NOUN,SINGULAR
cousin,67860,NOUN,SINGULAR
sembla,67790,VERB,3PS;INFLECTED_FORM
ferma,67770,VERB,3PS;INFLECTED_FORM
voyons,67765,VERB,INTERJECTION,IMP;INFLECTED_FORM
cria,67710,VERB,3PS;INFLECTED_FORM
apprend,67653,VERB,3PS;INFLECTED_FORM
corde,67469,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
magique,67397,ADJECTIVE,
abandon,67395,NOUN,SINGULAR
taire,67267,VERB,
ultime,67248,ADJECTIVE,
verbe,67245,NOUN,SINGULAR
livrer,67234,VERB,
prenez,67073,VERB,FORM_OF;IMP;INFLECTED_FORM
relatif,67047,ADJECTIVE,
taxi,67029,NOUN,SINGULAR
paquet,67022,NOUN,SINGULAR
vivante,67009,ADJECTIVE,NOUN,SINGULAR
gratuit,66905,ADJECTIVE,
voler,66831,VERB,
jouait,66671,VERB,3PS;INFLECTED_FORM
oiseau,66590,NOUN,SINGULAR
soie,66420,NOUN,SINGULAR
adopter,66379,VERB,
peines,66284,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
servait,66266,VERB,3PS;INFLECTED_FORM
valait,66240,VERB,3PS;INFLECTED_FORM
haussa,66216,VERB,3PS;INFLECTED_FORM
copie,66181,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
faisons,66076,VERB,FORM_OF;IMP;INFLECTED_FORM
imposer,66010,VERB,
flammes,65952,NOUN,PLURAL
utiles,65886,ADJECTIVE,
fromage,65837,NOUN,SINGULAR
pouce,65693,NOUN,INTERJECTION,SINGULAR
survie,65627,NOUN,SINGULAR
hauts,65599,ADJECTIVE,
sale,65598,ADJECTIVE,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
levant,65492,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
globale,65441,ADJECTIVE,
gras,65426,ADJECTIVE,NOUN,SINGULAR
verra,65382,VERB,3PS;INFLECTED_FORM
hanches,65366,NOUN,PLURAL
superbe,65272,ADJECTIVE,NOUN,SINGULAR
couche,65128,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
mention,65105,NOUN,SINGULAR
profil,65064,NOUN,SINGULAR
emplois,65025,NOUN,PLURAL
billets,64996,NOUN,PLURAL
marbre,64977,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
masque,64956,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
jardins,64934,NOUN,PLURAL
remise,64909,PARTICIPLE,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
billet,64857,NOUN,SINGULAR
chinois,64831,NOUN,ADJECTIVE,SINGULAR
monstre,64787,NOUN,ADJECTIVE,SINGULAR
majeure,64613,ADJECTIVE,
cadres,64433,VERB,INFLECTED_FORM;SUBJ
cache,64385,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
quitta,64376,VERB,3PS;INFLECTED_FORM
essai,64349,NOUN,SINGULAR
hein,64349,INTERJECTION,
baissa,64334,VERB,3PS;INFLECTED_FORM
patrie,64262,NOUN,SINGULAR
trente,64252,NUMERAL,
termine,64245,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
fier,64228,ADJECTIVE,VERB,
baie,64175,NOUN,ADJECTIVE,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
miracle,64022,NOUN,SINGULAR
pension,63971,NOUN,SINGULAR
accords,63915,NOUN,PLURAL
retrait,63827,NOUN,SINGULAR
finale,63784,ADJECTIVE,NOUN,SINGULAR
concert,63738,NOUN,SINGULAR
bref,63726,ADJECTIVE,ADVERB,
antique,63681,ADJECTIVE,
troupe,63636,NOUN,SINGULAR
cadavre,63613,NOUN,SINGULAR
souffre,63578,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
absolu,63447,ADJECTIVE,NOUN,SINGULAR
modeste,63444,ADJECTIVE,
mentale,63402,ADJECTIVE,
devint,63305,VERB,3PS;INFLECTED_FORM
romain,63258,ADJECTIVE,
choisit,63249,VERB,3PS;FORM_OF;INFLECTED_FORM
barbe,63242,NOUN,ADJECTIVE,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
marquis,63107,NOUN,SINGULAR
norme,63078,NOUN,SINGULAR
invite,63036,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
galerie,62973,NOUN,SINGULAR
colline,62950,NOUN,SINGULAR
rose,62906,NOUN,ADJECTIVE,SINGULAR
fiction,62901,NOUN,SINGULAR
abus,62828,NOUN,SINGULAR
indice,62817,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
danser,62796,VERB,
chanter,62664,VERB,
bases,62663,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
devoirs,62656,NOUN,PLURAL
normale,62541,ADJECTIVE,NOUN,SINGULAR
guise,62503,NOUN,SINGULAR
herbe,62438,NOUN,SINGULAR
baron,62309,NOUN,SINGULAR
inquiet,62309,ADJECTIVE,
aveugle,62298,ADJECTIVE,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
enjeu,62254,NOUN,SINGULAR
voisin,62112,ADJECTIVE,NOUN,SINGULAR
occuper,62089,VERB,
confier,61960,VERB,
actif,61723,ADJECTIVE,NOUN,SINGULAR
courses,61720,VERB,NOUN,INFLECTED_FORM;PLURAL;SUBJ
ampleur,61657,NOUN,SINGULAR
subi,61582,PARTICIPLE,
furieux,61574,ADJECTIVE,
deuil,61562,NOUN,SINGULAR
rayon,61477,NOUN,SINGULAR
ignorer,61440,VERB,
content,61433,ADJECTIVE,VERB,INFLECTED_FORM;SUBJ
paradis,61398,NOUN,SINGULAR
dames,61346,NOUN,PLURAL
chasser,61319,VERB,
sainte,61309,NOUN,ADJECTIVE,SINGULAR
dira,61267,VERB,3PS;INFLECTED_FORM
sortait,61243,VERB,3PS;INFLECTED_FORM
amener,61231,VERB,
envoie,61227,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
caisse,61221,NOUN,SINGULAR
vertus,61130,NOUN,PLURAL
hall,61108,NOUN,SINGULAR
mesurer,61006,VERB,
airs,60908,NOUN,PLURAL
racines,60908,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
future,60800,ADJECTIVE,
mondial,60547,ADJECTIVE,
fixe,60536,ADJECTIVE,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
citer,60518,VERB,
four,60483,NOUN,SINGULAR
baisse,60367,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
pensant,60233,PARTICIPLE,ADJECTIVE,
verts,60229,NOUN,ADJECTIVE,PLURAL
parvint,60181,VERB,3PS;INFLECTED_FORM
verres,60149,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
citoyen,60124,NOUN,ADJECTIVE,SINGULAR
aviez,60047,VERB,
fragile,59964,ADJECTIVE,
observa,59957,VERB,3PS;INFLECTED_FORM
mythe,59929,NOUN,SINGULAR
deviner,59923,VERB,
admirer,59919,VERB,
bureaux,59918,NOUN,PLURAL
bleus,59910,ADJECTIVE,NOUN,PLURAL
montra,59849,VERB,3PS;INFLECTED_FORM
milieux,59810,NOUN,PLURAL
secrets,59768,NOUN,ADJECTIVE,PLURAL
restant,59749,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
seras,59745,VERB,
venez,59644,VERB,FORM_OF;IMP;INFLECTED_FORM
experts,59599,NOUN,ADJECTIVE,PLURAL
fusil,59519,NOUN,SINGULAR
jean,59489,NOUN,SINGULAR
restes,59484,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
canal,59424,NOUN,SINGULAR
lame,59375,NOUN,SINGULAR
reflet,59361,NOUN,SINGULAR
rendue,59263,PARTICIPLE,
verte,59176,ADJECTIVE,
tendant,59102,PARTICIPLE,
quand,59026,CONJUNCTION,
signal,59021,NOUN,SINGULAR
coeur,59009,NOUN,SINGULAR
posture,58979,NOUN,SINGULAR
acquis,58949,PARTICIPLE,NOUN,ADJECTIVE,SINGULAR
poudre,58842,NOUN,SINGULAR
usine,58830,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
jusque,58820,PREPOSITION,
mondes,58819,NOUN,PLURAL
pensent,58805,VERB,INFLECTED_FORM;SUBJ
tenta,58800,VERB,3PS;INFLECTED_FORM
aborder,58717,VERB,
minimum,58619,NOUN,SINGULAR
doutes,58601,VERB,INFLECTED_FORM;SUBJ
sache,58561,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
hommage,58544,NOUN,SINGULAR
frappe,58464,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
communs,58415,ADJECTIVE,
fallut,58366,VERB,3PS;INFLECTED_FORM
amies,58313,NOUN,PLURAL
accepte,58307,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
partit,58273,VERB,3PS;INFLECTED_FORM
barre,57998,NOUN,SINGULAR
remit,57995,VERB,3PS;INFLECTED_FORM
royal,57960,ADJECTIVE,
sortant,57958,PARTICIPLE,ADJECTIVE,
connus,57957,ADJECTIVE,VERB,PARTICIPLE,
ferais,57885,VERB,
limiter,57884,VERB,
parts,57851,NOUN,PLURAL
plainte,57830,NOUN,PARTICIPLE,SINGULAR
gagne,57683,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
retenu,57635,PARTICIPLE,ADJECTIVE,
jeudi,57618,NOUN,SINGULAR
marge,57482,NOUN,SINGULAR
combats,57481,VERB,FORM_OF;IMP;INFLECTED_FORM
quai,57405,NOUN,SINGULAR
gouttes,57365,NOUN,PLURAL
grille,57337,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
divorce,57176,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
vieil,57163,ADJECTIVE,
tromper,57110,VERB,
recul,56943,NOUN,SINGULAR
notions,56905,VERB,FORM_OF;INFLECTED_FORM;SUBJ
nuque,56781,NOUN,SINGULAR
attaque,56754,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
mirent,56741,VERB,INFLECTED_FORM;SUBJ
refuge,56684,NOUN,SINGULAR
infini,56481,ADJECTIVE,NOUN,SINGULAR
poings,56422,NOUN,PLURAL
jouent,56407,VERB,INFLECTED_FORM;SUBJ
gentil,56348,ADJECTIVE,NOUN,SINGULAR
rigueur,56189,NOUN,SINGULAR
mobile,56171,ADJECTIVE,NOUN,SINGULAR
nuage,56131,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
couler,56116,VERB,
flamme,56116,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
sons,56025,NOUN,PLURAL
bateaux,56007,NOUN,PLURAL
glisse,55951,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
aimable,55930,ADJECTIVE,
usages,55778,NOUN,PLURAL
rendant,55771,PARTICIPLE,
joindre,55704,VERB,
vapeur,55654,NOUN,SINGULAR
bouton,55634,NOUN,SINGULAR
exige,55466,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
cesser,55413,VERB,
reprise,55384,NOUN,PARTICIPLE,SINGULAR
larges,55360,ADJECTIVE,
malaise,55270,NOUN,ADJECTIVE,SINGULAR
fureur,55228,NOUN,SINGULAR
voire,55090,ADVERB,
super,55074,ADJECTIVE,ADVERB,INTERJECTION,VERB,
violent,55069,ADJECTIVE,VERB,INFLECTED_FORM;SUBJ
italien,55060,ADJECTIVE,NOUN,SINGULAR
ombres,54721,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
jouir,54692,VERB,
serrer,54626,VERB,
test,54616,NOUN,SINGULAR
citron,54594,NOUN,SINGULAR
profite,54492,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
farine,54491,NOUN,SINGULAR
essaie,54448,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
franc,54369,ADJECTIVE,NOUN,SINGULAR
volumes,54337,NOUN,PLURAL
enlever,54332,VERB,
dommage,54318,NOUN,INTERJECTION,SINGULAR
posant,54299,PARTICIPLE,
esclave,54279,NOUN,SINGULAR
clause,54257,NOUN,SINGULAR
couvrir,54252,VERB,
ruines,54239,VERB,INFLECTED_FORM;SUBJ
veiller,54157,VERB,
viendra,54136,VERB,3PS;INFLECTED_FORM
fournit,54071,VERB,3PS;FORM_OF;INFLECTED_FORM
talents,54013,NOUN,PLURAL
postes,53968,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
parent,53907,NOUN,ADJECTIVE,VERB,INFLECTED_FORM;SINGULAR;SUBJ
briser,53898,VERB,
acier,53840,NOUN,SINGULAR
boucle,53827,NOUN,SINGULAR
draps,53806,NOUN,PLURAL
sacs,53795,NOUN,PLURAL
eurent,53596,VERB,
linge,53556,NOUN,SINGULAR
arabe,53528,ADJECTIVE,NOUN,SINGULAR
cage,53525,NOUN,SINGULAR
sortis,53525,VERB,PARTICIPLE,
navires,53488,NOUN,PLURAL
parla,53385,VERB,3PS;INFLECTED_FORM
impose,53341,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
recueil,53286,NOUN,SINGULAR
chaude,53215,ADJECTIVE,
proposa,53215,VERB,3PS;INFLECTED_FORM
maux,53211,NOUN,PLURAL
essaya,53140,VERB,3PS;INFLECTED_FORM
vitre,53020,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
crut,53004,VERB,3PS;INFLECTED_FORM
restera,52996,VERB,3PS;INFLECTED_FORM
nerfs,52950,NOUN,PLURAL
voulant,52900,PARTICIPLE,
volant,52797,PARTICIPLE,ADJECTIVE,NOUN,SINGULAR
retira,52669,VERB,3PS;INFLECTED_FORM
feux,52664,NOUN,PLURAL
constat,52589,NOUN,SINGULAR
falloir,52581,VERB,
herbes,52556,NOUN,PLURAL
global,52408,ADJECTIVE,
dessins,52406,NOUN,PLURAL
servent,52279,VERB,INFLECTED_FORM;SUBJ
crises,52226,NOUN,PLURAL
sans,52209,PREPOSITION,
humide,52206,ADJECTIVE,
portail,52171,NOUN,SINGULAR
bottes,52134,NOUN,PLURAL
urbaine,52050,ADJECTIVE,
vides,51920,ADJECTIVE,VERB,INFLECTED_FORM;SUBJ
paire,51781,ADJECTIVE,NOUN,SINGULAR
morales,51742,ADJECTIVE,
graines,51722,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
regret,51685,NOUN,SINGULAR
prier,51639,VERB,
sentant,51600,PARTICIPLE,
clef,51569,NOUN,SINGULAR
baisers,51568,NOUN,PLURAL
suivait,51561,VERB,3PS;INFLECTED_FORM
inscrit,51489,PARTICIPLE,VERB,3PS;INFLECTED_FORM;PAST_PART
partant,51488,PARTICIPLE,NOUN,ADJECTIVE,CONJUNCTION,SINGULAR
mange,51462,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
urbain,51393,ADJECTIVE,
divin,51381,ADJECTIVE,
final,51150,ADJECTIVE,NOUN,SINGULAR
plante,51093,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
soigner,51092,VERB,
grecque,51036,ADJECTIVE,
poches,51001,NOUN,VERB,ADJECTIVE,INFLECTED_FORM;PLURAL;SUBJ
menaces,50930,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
balance,50914,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
prouve,50903,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
prenne,50864,VERB,3PS;INFLECTED_FORM;SUBJ
orgueil,50859,NOUN,SINGULAR
sinon,50855,CONJUNCTION,ADVERB,
pourrai,50788,VERB,
fameuse,50763,ADJECTIVE,
couches,50743,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
sors,50721,VERB,FORM_OF;IMP;INFLECTED_FORM
miel,50698,NOUN,SINGULAR
support,50653,NOUN,SINGULAR
vrais,50633,ADJECTIVE,
joyeux,50609,ADJECTIVE,
nomme,50522,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
appela,50519,VERB,3PS;INFLECTED_FORM
goutte,50515,NOUN,ADVERB,SINGULAR
index,50476,NOUN,SINGULAR
souris,50435,NOUN,VERB,FORM_OF;IMP;INFLECTED_FORM;SINGULAR
bizarre,50405,ADJECTIVE,
auto,50397,NOUN,SINGULAR
ordonna,50376,VERB,3PS;INFLECTED_FORM
monte,50351,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
cuisson,50310,NOUN,SINGULAR
coutume,50286,NOUN,SINGULAR
voulons,50261,VERB,FORM_OF;IMP;INFLECTED_FORM
jetant,50249,PARTICIPLE,
issu,50228,ADJECTIVE,PARTICIPLE,VERB,INFLECTED_FORM;PAST_PART
depuis,50177,PREPOSITION,ADVERB,
rappela,50164,VERB,3PS;INFLECTED_FORM
penche,50138,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
descend,50077,VERB,3PS;INFLECTED_FORM
souffla,50075,VERB,3PS;INFLECTED_FORM
cabine,50060,NOUN,SINGULAR
suicide,49990,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
frisson,49970,NOUN,SINGULAR
banques,49962,NOUN,PLURAL
poignet,49802,NOUN,SINGULAR
serons,49764,VERB,
vienne,49695,VERB,3PS;INFLECTED_FORM;SUBJ
emmener,49616,VERB,
bords,49614,NOUN,PLURAL
expert,49566,ADJECTIVE,NOUN,SINGULAR
clin,49553,NOUN,SINGULAR
appels,49531,NOUN,PLURAL
pomme,49520,NOUN,VERB,3PS;IMP;INFLECTED_FORM;SINGULAR;SUBJ
insiste,49486,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
cave,49461,ADJECTIVE,NOUN,SINGULAR
indices,49437,NOUN,PLURAL
major,49367,NOUN,SINGULAR
million,49270,NUMERAL,
carnet,49266,NOUN,SINGULAR
coude,49265,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
admis,49117,PARTICIPLE,VERB,INFLECTED_FORM;PAST_PART
ouvrant,49108,PARTICIPLE,
sorties,49100,NOUN,PLURAL
juifs,49041,NOUN,PLURAL
bond,49030,NOUN,SINGULAR
piano,48982,NOUN,SINGULAR
puits,48964,NOUN,SINGULAR
soutenu,48896,PARTICIPLE,ADJECTIVE,
soirs,48840,NOUN,PLURAL
battant,48797,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
genou,48753,NOUN,SINGULAR
grotte,48737,NOUN,SINGULAR
gamin,48723,NOUN,ADJECTIVE,SINGULAR
pente,48710,NOUN,SINGULAR
filet,48593,NOUN,SINGULAR
ignore,48572,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
fusion,48563,NOUN,SINGULAR
grosses,48501,ADJECTIVE,
absurde,48471,ADJECTIVE,
exprime,48460,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
ironie,48392,NOUN,SINGULAR
rouler,48236,VERB,
failli,48216,PARTICIPLE,NOUN,ADJECTIVE,SINGULAR
reviens,48163,VERB,FORM_OF;IMP;INFLECTED_FORM
tombait,48104,VERB,3PS;INFLECTED_FORM
savoirs,48092,NOUN,PLURAL
anges,48083,NOUN,PLURAL
serre,48073,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
manche,48041,NOUN,SINGULAR
rendus,48041,PARTICIPLE,
courbe,48033,NOUN,ADJECTIVE,SINGULAR
apport,48030,NOUN,SINGULAR
canon,48015,NOUN,ADJECTIVE,SINGULAR
crie,47833,VERB,ADJECTIVE,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
venais,47805,VERB,
forcer,47785,VERB,
cuire,47738,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
montait,47661,VERB,3PS;INFLECTED_FORM
rangs,47571,NOUN,PLURAL
fondre,47541,VERB,
couvert,47503,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
pistes,47479,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
veines,47432,NOUN,VERB,INFLECTED_FORM;PLURAL;SUBJ
rejet,47240,NOUN,SINGULAR
plaque,47239,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
conclu,47227,ADJECTIVE,PARTICIPLE,
maigre,47198,ADJECTIVE,NOUN,SINGULAR
paume,47172,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
princes,47113,NOUN,PLURAL
messe,47094,NOUN,SINGULAR
coffre,47091,NOUN,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
ours,47018,NOUN,SINGULAR
flot,46998,NOUN,SINGULAR
coins,46945,NOUN,PLURAL
monta,46945,VERB,3PS;INFLECTED_FORM
nommer,46824,VERB,
juive,46770,ADJECTIVE,NOUN,SINGULAR
auberge,46768,NOUN,SINGULAR
boue,46757,NOUN,SINGULAR
engager,46708,VERB,
plages,46685,NOUN,PLURAL
drogue,46610,NOUN,SINGULAR
dormait,46578,VERB,3PS;INFLECTED_FORM
craint,46468,VERB,PARTICIPLE,3PS;INFLECTED_FORM;PAST_PART
poumons,46449,NOUN,PLURAL
sexuel,46441,ADJECTIVE,
chercha,46432,VERB,3PS;INFLECTED_FORM
agit,46426,VERB,3PS;INFLECTED_FORM
tabac,46415,NOUN,ADJECTIVE,SINGULAR
gardait,46344,VERB,3PS;INFLECTED_FORM
retient,46320,VERB,3PS;INFLECTED_FORM
referma,46292,VERB,3PS;INFLECTED_FORM
ressens,46286,VERB,FORM_OF;IMP;INFLECTED_FORM
rideau,46259,NOUN,SINGULAR
dettes,46205,NOUN,PLURAL
nette,46192,ADJECTIVE,
mentir,46173,VERB,
verrons,46154,VERB,
ouverts,46042,ADJECTIVE,PARTICIPLE,
bleue,46033,ADJECTIVE,
villa,45928,NOUN,SINGULAR
joli,45874,ADJECTIVE,
chaos,45822,NOUN,SINGULAR
trucs,45787,NOUN,PLURAL
gamme,45748,NOUN,SINGULAR
pertes,45728,NOUN,PLURAL
poulet,45658,NOUN,SINGULAR
lits,45583,NOUN,PLURAL
carton,45458,NOUN,SINGULAR
balcon,45444,NOUN,SINGULAR
durer,45437,VERB,
tome,45436,NOUN,SINGULAR
rochers,45426,NOUN,PLURAL
sentis,45391,VERB,PARTICIPLE,
laine,45355,NOUN,SINGULAR
notaire,45343,NOUN,SINGULAR
crains,45333,VERB,FORM_OF;IMP;INFLECTED_FORM
croiser,45194,VERB,
recula,45049,VERB,3PS;INFLECTED_FORM
aube,44927,NOUN,SINGULAR
relais,44908,NOUN,SINGULAR
romaine,44749,ADJECTIVE,NOUN,SINGULAR
trafic,44654,NOUN,SINGULAR
offrent,44513,VERB,INFLECTED_FORM;SUBJ
ventes,44452,NOUN,PLURAL
avocats,44435,NOUN,PLURAL
retire,44429,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
boisson,44427,NOUN,SINGULAR
entrant,44418,PARTICIPLE,ADJECTIVE,NOUN,SINGULAR
frappa,44381,VERB,3PS;INFLECTED_FORM
ressort,44350,NOUN,VERB,3PS;INFLECTED_FORM;SINGULAR
chaises,44303,NOUN,PLURAL
dons,44246,NOUN,PLURAL
remplit,44238,VERB,3PS;FORM_OF;INFLECTED_FORM
essais,44200,NOUN,PLURAL
dort,44167,VERB,3PS;INFLECTED_FORM
soucis,44154,NOUN,PLURAL
grec,44153,NOUN,ADJECTIVE,SINGULAR
fixa,44126,VERB,3PS;INFLECTED_FORM
latin,43936,ADJECTIVE,NOUN,SINGULAR
ongles,43918,NOUN,PLURAL
prirent,43876,VERB,
rends,43858,VERB,FORM_OF;IMP;INFLECTED_FORM
parlez,43832,VERB,INTERJECTION,IMP;INFLECTED_FORM
oblige,43811,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
couples,43808,NOUN,PLURAL
veuve,43801,NOUN,SINGULAR
croient,43797,VERB,INFLECTED_FORM;SUBJ
dirai,43787,VERB,
dangers,43774,NOUN,PLURAL
obtient,43764,VERB,3PS;INFLECTED_FORM
remet,43752,VERB,3PS;INFLECTED_FORM
mais,43688,CONJUNCTION,INTERJECTION,NOUN,PLURAL
nier,43660,VERB,
feront,43647,VERB,
marier,43618,VERB,
